Date,Title,Body
2020-11-30T13:17:49Z,Spain dismantles 'deplorable' migrant camp in Gran Canaria,"Spanish authorities on the island of Gran Canaria have emptied and begun dismantling the much-criticised dockside camp that was used to house thousands of migrants and refugees, as the Canary Islands continue to struggle with a huge rise in migration. The makeshift camp was set up in the town of Arguineguín in August amid a surge in the number of people making the dangerous Atlantic journey from Africa to Europe. So far this year, about 20,000 people have arrived by sea in the Canary Islands – 8,000 of them in November alone. The large volume of people put the archipelago’s reception infrastructure under severe strain and had left the Arguineguín camp accommodating up to 2,600 people in cramped and unsanitary conditions. On Friday, Spain’s public ombudsman called for the camp to be shut down at once on the grounds that it could be violating people’s basic rights. A judge described conditions in the camp as “deplorable”, while Human Rights Watch said they were “pretty awful”. Ángel Victor Torres, the regional president of the Canaries, announced that the “unsustainable” camp had been emptied on Sunday and was being taken down. The people accommodated there were moved to a new a camp in a former military base and to tourist hotels. “I celebrate [the dismantling], but there’s a lot left to do,” Torres wrote on Twitter. “It’s very important that we make sure these people who have risked their lives on the dangerous Atlantic crossing receive dignified and humane treatment. There also need to be controls in their countries of origin, and we need to fight the mafias and speed up transfers and repatriations.” The presence of the migrants and refugees had angered some residents, but Torres called for people on the archipelago to think about the islands’ own long history of migration, adding: “There’s no room for racism in the Canaries.” The mayor of Mogán, the municipality of which Arguineguín is part, said local people’s patience was running out and that the central government needed to move the 6,000 migrants and refugees who are currently being put up in hotels before the end of the year. Txema Santana, of the Spanish Commission for Refugee Aid, welcomed the closing of the camp but said much more needed to be done. “EU islands can’t only be a reception area where there are thousands of places [for migrants and refugees],” he said on Monday. “The plan for the Canaries will fail unless it includes quick, transparent and regular transfers to the Spanish mainland.” Earlier this month, Judith Sunderland, Human Rights Watch’s acting deputy director for Europe and central Asia, visited the camp and spoke to some people who had been housed on the dock for more than two weeks. “There are two systemic problems, which are the lack of sufficient reception spaces on the islands and then the failure of the central government to systematically, routinely, and in significant numbers, transfer people to the mainland,” she told the Guardian. “Those are two very clear solutions.” According to the International Organization for Migration, at least 563 people have died on the Atlantic route in 2020. Eight people died last week when their boat ran into rocks as they attempted to land on Lanzarote. The UN refugee agency, UNHCR, says the Atlantic route is having a resurgence in popularity because of enduring conflicts, land border closures due to coronavirus and increased controls in some north African countries."
2020-09-13T17:09:23Z,Greece pledges migrants made homeless will be resettled within days,"Greece has pledged that migrants made homeless after devastating fires at Europe’s biggest refugee camp will be rehoused on the island “within days” in defiance of fierce opposition from locals. The country’s migration minister Notis Mitarachi said the process of resettling more than 12,500 men, women and children forced to flee the facility in Lesbos was well under way even if the coronavirus pandemic meant it was also taking longer. “It will take a few days but all the affected people will be moved into this temporary location behind me,” he told reporters at the site where authorities, with the aid of the army, have been racing to set up tents. “We hope to have 5,000 beds ready by the end of the day.” Rapid Covid-19 tests were being conducted before anyone entered to ensure it remained “a safe community”, Mitarachi said. Erected in a former firing range within view of the sea, the replacement camp is the government’s answer to the humanitarian emergency that exploded last week after fires erupted in the now-gutted holding centre in Moria. A series of blazes, starting on Tuesday, decimated the notoriously overcrowded facility forcing thousands of people into the surrounding countryside. In the chaos that ensued refugees have slept rough, many in makeshift shelters along the side of a stretch of road leading to Mytilene, the island’s port capital, under heavy police guard. Others had sought refuge in olive groves, churches, supermarket parking lots and even a local cemetery, as authorities and aid groups struggled to bring in water and food. The prospect of being relocated to a new site has been welcomed neither by the refugees, nor locals. Lesbos, which faces Turkey, has long been on the frontline of refugee arrivals. Close to a million displaced Syrians landed on its shores in dinghies and rickety boats at the height of the country’s civil war when Europe’s migrant crisis peaked. For migrants forced to endure lengthy waits for requests to be processed, the Aegean isle is not the promised land envisaged when they embarked on the often perilous journey to Europe. On Sunday, a day after riot police fired teargas at protesters, many refused to enter the new site for fear they would never leave. Mitarachi insisted that those remaining outside would not be transferred to the mainland. “The best solution for them to move on with asylum applications is in the camp,” he said, claiming the centre-right government’s migration policies were “tough but fair”. Fears of a surge in coronavirus cases has, say authorities, made it ever more vital that people living at the camp are found and tested. Prior to the infernos, 35 of Moria’s residents had been diagnosed with the virus, with the Greek migration minister telling reporters “there might be 200 cases … by now”. In Thessaloniki the Greek prime minister, Kyriakos Mitsotakis, said the combination of the pandemic and the migration crisis had made for “an explosive mix” and blamed the fires on “overactive asylum seekers” hoping Moria’s destruction would see them being moved to Athens. But he also voiced optimism that the end of a facility long deplored by human rights groups for its appalling conditions could mark the beginning of a new era for Europe in its often bungled handling of the issue. “I want to believe that this tragedy is a warning bell for all,” he said, adding that, whatever happened, a new camp would be built on Lesbos with the help of Europe. “I’ve requested that the EU be involved in the management of the new centre wherever it is [on the island]. I’d like to see the flag of Greece and Europe flying from masts at it.” Athens has long complained that, aside from funds, it has received little solidarity from the 27-member bloc. “We can’t fail a second time as Europe in handling the migrant crisis,” Mitsotakis said."
2020-04-22T03:40:23Z,Migrants stranded in Queenstown as New Zealand lockdown sparks 'refugee crisis',"Thousands of migrants are stranded in the resort capital of Queenstown, unable to get home and unable to earn a living during the coronavirus lockdown. New Zealand has been in level-four lockdown for a month, meaning no one can leave their homes except to fetch essential supplies, or for a brief respite of exercise. According to the Salvation Army, most migrants in Queenstown are employed in the hospitality and restaurant sectors, and many live in overcrowded conditions, including boarding houses where relationships are under strain. Though wage subsidies have been available for some migrants, depending on their visa and employment conditions, others have been ineligible for government assistance and a record 5,000 people have applied for emergency help, including food and accommodation assistance. With most migrants unable to return to their home countries due to travel and lockdown restrictions, the situation is becoming akin to a “refugee crisis” the Salvation Army said – with about 6,000 people needing urgent help. The Salvation Army has experienced a 600% surge in demand for its services during lockdown. “We’re seeing week on week more extreme and more complicated measures of difficulty. It started off with ‘I have no money for food’, but it’s moving into ‘I have no money for rent, my power, firewood, winter clothing’ and the list just gets longer and longer,” said Lieutenant Andrew Wilson from the Salvation Army. “Many migrants cannot return home, either because their country is in total lockdown or they do not have the resources to pay for flights.” “We’ve had one case where the individual was made redundant two weeks before the level-four lockdown. They had booked flights to return to their home country but their flight was cancelled at the last minute. They are now stuck here with no means of returning home but is still required to pay for rent and outgoings.” Immigration New Zealand is involved in assisting some migrants, and the Salvation Army said it had the ability to “make sure these people don’t go hungry” but larger costs such as getting home, rent and bills were of major concern. Language barriers had also been “a significant issue”, and a number of families now had police and social services involved after lockdown domestic violence incidents, with some families having to be split up for safety reasons. Anu Kaolti from the Migrant Workers Association described the situation as a “powder keg”, and said there was great frustration among migrants that they couldn’t get government help – or get home. “We have been inundated with contact from migrants confused and looking for help,” said Kaloti, adding that many migrants were fired at the beginning of the lockdown. “It’s really dire and desperate circumstances that are beyond anyone’s control. People are still holding it together but the pressures are there, I don’t know how much longer they’ll be able to hold on.” Queenstown was looking at a minimum of a one-year economic downturn, with tourist numbers set to plummet as bans on foreign arrivals are in place. The goal now was to get as many migrants returned to their home countries as possible. Wilson said: “The best-case scenario is for the migrants to return home, or into alternative employment somewhere else in the country, but that’s still a long way off.” Queenstown District Lakes mayor Jim Boult has described the situation as an “unprecedented welfare crisis” and said he expected the 5,000 applications for welfare assistance to rise. “It’s almost too big to comprehend,” Boult told the local paper. “I have been speaking regularly with central government to emphasise the importance of supporting our migrant workers, who will be essential to our ultimate recovery and the future diversification of our economy.” Around the country food banks and welfare services say they are experiencing demand that they would usually only see around Christmas, and many families were surviving on basic foods such as baked beans and porridge."
2020-09-23T17:01:10Z,EU’s migration proposals draw anger on left and leave questions unanswered,"The EU home affairs commissioner, Ylva Johansson, hopes migration will become just another “normal policy area”, even “boring”. Since more than 1 million refugees arrived in Europe in 2015, migration has been neither “boring” nor easy for the bloc. Leaders have flung accusations at each other, exposing painful divisions. In 2015, Italy’s then prime minister told his fellow leaders they were “time wasters”, who didn’t deserve to call themselves Europeans. Central European countries accused their neighbours of trying to “blackmail” them. The latest proposals are intended to fix a system senior EU officials admit is broken. The Moria camp that sheltered asylum seekers in squalid conditions before it burned to the ground was described as “a stark reminder” that the old system no longer works, by the European commission president, Ursula von der Leyen. While not the “entirely new architecture” billed, the new proposals mark a break with the past. The EU executive has abandoned the idea of mandatory refugee quotas that proved so toxic in 2015, but insists countries cannot do nothing. Governments that refuse refugees and asylum seekers can instead opt to return people denied asylum to their country of origin, an idea described as “return sponsorship”. For the left and some liberals, this compromise is evidence of an authoritarian drift. “The far right has captured EU migration policy,” said Dutch liberal MEP Sophie in’t Veld, although she also praised the commission for its attempt to end years of deadlock, adding that “failure is not an option”. The European People’s party - the centre-right group of Von der Leyen - described the plans as “a good starting point”. Governments on both sides of the asylum debate are holding fire as they digest the plans spread over five draft regulations and other official texts Viktor Orbán’s chief spokesperson did not reveal if the Hungarian government was ready to be a “return sponsor” - brokering deals with Middle Eastern and African countries to take back their nationals – in a statement that put more stress in discouraging migrants to leave their homelands in the first place. However one of Orbán’s MEPs, Balázs Hidvéghi, told BBC Radio 4 that “we are ready to take part in what is called return sponsorship”. If true, that could be a significant step. But Orbán’s government is likely to object to the idea that any migrant not returned to their country of origin after eight months would come to live in the EU member state that had taken charge of their return. On the other side of the migration divide, Italy’s prime minister, Giuseppe Conte, described the plans as an “important step towards a truly EU migration policy”, but cautioned that “assurance on returns and relocation is needed”. Italy could have problems, as the controversial rule that countries of arrival take default responsibility for migrants is largely intact – although there would be more scope for other EU member states to take over. And there are many open questions. The EU executive wants a monitoring mechanism to investigate widely reported illegal pushbacks of asylum seekers at Europe’s borders. But that system would be set up by EU member states, namely, the same countries accused of perpetrating violent abuses. Brussels also wants all new arrivals in the EU to undergo health and security screening at the border within five days – an exacting demand on frontline states, such as Italy and Greece with notoriously slow processes, at a time when the EU migration budget has been slashed. Legislators fear the model will simply be creating “more Morias” with people stuck in closed camps in southern Europe. “This pact risks making the model of Greek hotspots a blueprint for all border countries in the EU,” said Erik Marquardt, a German Green MEP, who has been in Lesbos since the Moria fire. These troubling questions and many more are meant to be resolved in nine months: the commission has called on EU ministers and MEPs to agree the legislation by June 2021. If the timing sounds like a tall order, the retreat on refugee quotas may unlock a compromise. But the EU migration debate is unlikely to become “boring” any time soon."
2020-10-24T17:46:27Z,Government reduces minimum salary for migrants to settle in UK,"The government has quietly reduced the £35,800 minimum salary for migrants to settle in the UK by almost 30%, it has emerged. Migrants on salaries of £20,480 but with enough points under Boris Johnson’s new Australian-style immigration system to qualify for jobs where there is a shortage of workers will also be entitled to settle after six years and become citizens. The rules, which come into force on 1 December, were published on Thursday by the Home Office, with the general threshold lowered to £25,600 as the government tacitly acknowledged the essential contribution that lower paid migrant workers make to the UK. Amnesty International UK said it was troubled by the way immigration rules, including salary thresholds, “have long exaggerated the privilege of people already advantaged by their relative wealth, gender and race”. Steve Valdez-Symonds, refugee and migrant rights programme director, said: “Sadly, this latest development does not appear to signal any new or firm commitment to encourage equality of opportunity through the UK’s immigration system or to respect the rights and human dignity of all women, men and children regardless of class or colour.” However, Migration Watch UK, which campaigns for tighter immigration control, said the move would reduce the incentive for employers to train British workers. The £35,800 salary threshold was introduced in 2011 by Theresa May when she was home secretary as part of the effort to meet targets on restricting net migration set by David Cameron, which the government was never able to achieve. Oxford University’s Migration Observatory, which identified the change in the 507-page rulebook, said it was “the final nail in the coffin of the net migration target”. Deputy director Rob McNeill told the Daily Telegraph: “They are acknowledging that the bluntest of all the instruments the government used to get to that target of tens of thousands has been kicked into touch.” Before the 2019 general election in December, Johnson reprised the core message of Vote Leave’s 2016 EU referendum campaign and said that EU migrants have been able to “treat the UK as if it’s part of their own country” for too long. He guaranteed that migration would fall under his plans after the UK left the EU as he sought to appeal to undecided Eurosceptic voters in Labour marginals. The Home Office did not comment."
2020-10-29T17:34:47Z,Migrant tragedy and political hypocrisy | Letter,"Your report (Four dead including two children after migrant boat sinks in Channel, 27 October) puts into stark relief what happens when a government refuses to provide safe and legal routes for asylum seekers. The idea that politicians like Boris Johnson and Priti Patel offer “thoughts and prayers” to grieving families while simultaneously limiting routes for asylum is hypocritical and sickening; they have built their political careers by exploiting people’s xenophobia and fear of others. You too would leave a desperate situation in a heartbeat if you had to, by any means at your disposal. No one is illegal. Our laws make them so. Please remember this the next time you vote. Gascia Ouzounian Oxford"
2020-09-12T16:45:49Z,Greek riot police fire teargas at refugees campaigning to leave Lesbos,"Greek riot police fired teargas at protesting refugees clamouring to leave Lesbos as the situation on the island became more explosive days after devastating fires forced thousands to flee its notorious migrant camp. Tensions mounted as asylum seekers, desperate to make their way to other parts of Europe, watched authorities, including the Greek army, rush to replace the now gutted facility of Moria with a new holding centre. “Freedom, freedom,” demonstrators chanted under the watchful eye of riot police deployed to the Aegean isle from Athens. “We don’t need new camp … we want freedom,” proclaimed some of the crude handwritten placards held aloft by protesters on Saturday. Witnesses reported teargas being fired after younger migrants began lobbing rocks at the police units. A series of overnight blazes starting on Tuesday razed Moria, Europe’s largest refugee camp, decanting close to 13,000 men, women and children into the surrounding countryside. With the exception of 406 lone migrant children who have been flown to the Greek mainland, the former residents have been left to fend for themselves, many making makeshift shelters out of tarps and bamboo reeds along the side of a main road leading to Mytilene, the island’s port capital. Others have camped in fields, olive groves, churches and even cemeteries. Frustration, the insistence of Greek officials that transferal is out of the question and a growing realisation that any prospect of leaving is diminishing fast have helped create an increasingly toxic atmosphere. The destruction of containers housing the asylum service in Moria has further fuelled a prevailing sense of desperation among refugees. “The thought that they may be here for even longer now, the sight of the replacement camp and being stranded without proper shelter for days has, for many, become the tipping point,” said one aid worker requesting anonymity because she was not authorised to speak. Earlier, Greece’s alternate migration minister, Giorgos Koumoutsakos, told SKAI TV Lesbos was facing a public health emergency, “a triple challenge” that also involves “public order and national security”. He expressed “certainty” that the blazes, which erupted in quick succession and appeared to be coordinated, were the result of arson although as yet no one has been arrested and no concrete evidence offered. Suggestions that rightwing vigilantes may be behind the infernos have also been made. The fires broke out within hours of authorities announcing further lockdown measures in the facility after health officials said they had detected dozens of coronavirus cases in Moria. None of those diagnosed with the virus have yet been found, according to Greek officials. On Saturday a woman and her 20-month-old baby were flown to Athens where they will be hospitalised after testing positive for the virus. They were not among the original group, most of whom were described as asymptomatic carriers of Covid-19. With fears of infection rates increasing, some 200,000 Covid-19 rapid tests were flown into Lesbos on a specially chartered plane on Friday. “There are now real fears among our island’s residents of the virus spreading,” local journalist Yannis Sinanis told the Guardian. Officials were working around-the-clock to erect the new settlement, a collection of 500 tents with the capacity to accommodate six people each. Other asylum seekers are expected to be accommodated in a ferryboat and naval ships. The Greek migration minister Notis Mitarachis, coordinating relief efforts on the island, said every refugee would be tested before entering the temporary site. “We believe that within the day we will start taking people in,” he told reporters in televised comments streamlined by the ministry in Athens. “Already the first families are settled here. Food, water, medical supplies, shelter, safety are the priorities of the day.” Greece, like Lesbos, may be on the frontline of migratory flows from war-torn countries in Asia, the Middle East and Africa but the refugee problem was an issue that affected the entire continent he said, thanking EU countries for weighing in with aid in the wake of the fires. “We expect from all our European partners to contribute to an issue that is not Greek,” Mitarachis added. “It is European.”"
2020-12-23T07:15:38Z,'Black book' of thousands of illegal migrant pushbacks presented to EU,"A 1,500-page “black book” documenting hundreds of illegal pushbacks against asylum seekers by authorities on Europe’s external borders was released last week and handed over to the EU commission. Compiled by the watchdog organisation Border Violence Monitoring Network (BVMN), the Black Book of Pushbacks is a collection of 892 group testimonies, detailing the experiences of 12,654 victims of human rights violations along the Balkan migration route, one of the most gruelling in the recent migrant crisis given the alleged violence of border police officers. Every day, thousands of people, mainly from south Asia, the Middle East and north Africa, attempt to cross the Balkans to reach Europe. It is an arduous journey with virtually no welcoming facilities for migrants, who are forced to spend most of the trip in makeshift camps or in train stations. For years, charities have denounced the abuses, particularly in Croatia, as asylum seekers are systematically beaten, robbed and pushed back. Between January and November 2020, the Danish Refugee Council recorded 15,672 pushbacks from Croatia to Bosnia-Herzegovina, with more than 60% of these reportedly violent. “This book – which brings together four years of work – points to a gaping hole in accountability for perpetrating authorities, including member states and EU agencies, like Frontex,” Simon Campbell, field coordinator for BVMN, told the Guardian. “The testimonies, committed here to paper, represent a definitive archive of evidence, detailing systematic violations against people on the move, such as breaches of international law on asylum and returns, as well as the prohibition of torture.” More than 15 organisations have contributed to the book, which contains maps, data, photos and other key information and was made in collaboration with the United Left block of the European parliament. Last Friday, Malin Björk, a member of the parliament’s committee on civil liberties, justice and home affairs and Miguel Urbàn, co-founder of Spanish political party Podemos, presented and handed over the Black Book to the EU commissioner for asylum, Ylva Johansson, in Brussels. Speaking about the launch of the Black Book, German MEP Cornelia Ernst said: “We have been so shocked by endless accounts of merciless, sadistic and degrading violence – reminiscent of brutal dictatorships. The Black Book sheds some much-needed light on this dark chapter of the EU. Our hope is that it will contribute to bringing an end to these crimes and holding the governments that are responsible accountable.” “Although these accusations are met with denial from the perpetrating countries, what we provide within these pages is an analysis of patterns and photo evidence that reveal an ongoing, systematic practice,” said Hope Barker, spokesperson for BVMN. “And these are just the stories that the network has managed to record. The reality is much wider and more far-reaching. “We call for an end to impunity and a renewed commitment to accountability, both of which will work towards ending such brutal human rights violations,” she said. In Bosnia-Herzegovina about 1,200 migrants and asylum-seekers are living in squalid conditions in the Lipa tented camp in Una-Sana canton, a site unsuitable for winter. The International Organization for Migration said it would close the camp as Bosnian authorities had ignored its appeals to help supply basic services. Thousands of migrants in Bosnia-Herzegovina could soon face an impossible choice: fend for themselves in abandoned buildings and squats, or attempt to cross the border into Croatia and the EU – in the hope of escaping the violence of border police."
2020-10-17T17:54:40Z,Refugee supporters hold 'welcome event' for asylum seekers in Kent,"More than 200 people gathered outside a former military barracks housing asylum seekers near Folkestone, to counter rising far-right activity against migrants. Tensions rose around midday as police stopped a dozen far-right protesters from targeting the event by encircling refugee supporters. After the welcome meeting, around 50 counter-protesters marched, with some brandishing St George’s and union flags and chanting racist messages. “The vast majority of people are supportive of migrants, but we don’t always hear their voice, we hear the voice of a very vocal, significant minority,” said Bridget Chapman, from the Kent Refugee Action Network. The area has seen a rise in violent incidents recently and a small number of residents is said to meet by the site every weekend to harass asylum seekers. “There are groups of far-right vigilantes who are claiming to send back migrant boats,” said Richard, a volunteer with Channel Rescue who preferred not to give his surname. Dozens of asylum seekers have been placed in quarantine in one of the redbrick blocks after one person tested positive for coronavirus. It comes after repeated warnings were given over the cramped and unsanitary conditions at the site. The Guardian understands the man who tested positive, an Iranian asylum seeker, is no longer on site and has been taken to hospital. Kay Marsh, who works for the migrant charity Samphire, believes the deteriorating economy is fuelling anti-immigrant sentiment. “The government has managed to convince populations that there is a foreign enemy: you’ve got no money, no job, that’s because of foreigners. And people believe it because they need someone to blame,” she said. “It’s scary to think that your own government has got it out for you.” Inside the barracks, a group of men waved back at the crowd, clapping and shouting: “Thank you!” On one of the building’s doorsteps, a young man was seen holding up a sign reading “we love you”. Among those supporting asylum seekers was Ross Emans, 43, who came with his son. “This is the first time I’ve been involved with a demonstration to support migrants,” he said, holding a sign that read: “Welcome.” “I used Google to translate “welcome” to Arabic. Hopefully, it’s correct! “The migrants have been demonised and dehumanised on the internet by far-right groups. They are treated as if they are just one. Some people refer to them like they are animals when they are human beings and each of them has their own story. It really concerns me and I can understand why they are leaving their countries.” He added that he was getting a DBS check to be able to volunteer with charity Care for Calais. The charity, based in northern France, tweeted out praise for the supporters. “We are so grateful to everyone who attended the welcome event at Folkestone today to lift the spirits of refugees in the barracks and show them that Britain cares,” they said. “Together we made sure the hundreds of people there know that they ARE welcome in this country.” Amani Arab, a 26-year-old woman who came to the UK as a refugee from Syria, was also at the event. “The Folkestone community is very friendly and welcoming. When I came here I felt that everyone wanted you to be part of this community.” So far only one charity, Migrant Help, has been able to enter the site but other organisations are in talks with the authorities to provide services. • This article was amended on 19 and 26 October 2020 to clarify details about the counter-protests."
2020-09-13T05:09:19Z,The Observer view on the EU's refugee crisis | Observer editorial,"Scenes of devastation and desperation at the burnt-out refugee camp at Moria, on the Greek island of Lesbos, are powerful reminders that Europe’s migrant crisis never really ended. The response of EU member states and close neighbours such as Britain has, with some exceptions, once again been shamefully inadequate. The fact that these failures are familiar does not lessen the immediate, dreadful human impact of this latest tragedy, nor does it obviate the urgent need to find lasting solutions. If fire had not destroyed most of the Moria camp last week, leaving up to 13,000 people without food, water and shelter, it’s a safe bet most of Europe would have continued to turn a blind eye to what was already a scandal on its doorstep. Repeated pleas by local people and the Greek government for more EU support and solidarity would have continued to be ignored. Pictures of small children and bereft families, deprived of all they own, squatting by the roadside or in filthy doorways, have pricked consciences – at least for now. Charities hope the disaster will prove a permanent turning point. “The Moria camp was already unfit for humans before the fire, with four times as many people than it was built for,” said Francesco Rocca, head of the Red Cross and Red Crescent. “Enough is enough. Now is the time to show some humanity and move these people to a healthy, safe and humane place. There are 4,000 children in Moria and no child should have to endure this.” Germany has again taken the lead in offering help, as it did during the 2015 refugee crisis. Plans have been made to transfer 400 unaccompanied minors to 10 European countries, with about 150 going to Germany. The EU commission said about 1,600 people would be given temporary shelter aboard a ferry. After visiting the area, commission vice-president Margaritis Schinas promised a larger, more modern facility would be built at the same location. These are mere stop-gap measures and many locals and migrants oppose replacing the destroyed camp at all. But, as in the past, political obstacles at the national level are preventing a more comprehensive response. Several German regions and cities have offered to take in refugees. In Berlin, about 3,000 people took to the streets last week to demand a more generous attitude. “We have room!” they shouted. Moria was a “camp of shame”. Yet Germany’s interior minister, Horst Seehofer, a critic of Chancellor Angela Merkel’s now-revoked 2015 open-door policy, said the focus should be on providing “help on the ground”. Such caution reflects continuing Europe-wide concern about a resurgence of the anti-immigrant sentiment that has boosted far-right populist and ultra-nationalist groups. It also reflects a divided EU’s repeated failure to agree a common migration and asylum policy based on shared responsibility, though it says new proposals are imminent. Britain’s reaction to Moria is even more deeply unsatisfactory. Priti Patel, the home secretary, has yet to respond to a letter from the Labour peer Lord Dubs urging admission of unaccompanied children. “The government cannot keep dodging the issue,” he wrote. But it seems determined to try. When the Médecins Sans Frontières charity asked Patel in March to accept more children from Moria and other overcrowded Greek camps threatened by Covid-19, she did not deign to reply. Quite how Boris Johnson hopes to establish a leading role for “global Britain” when it ducks its share of responsibility for tackling international migration, one of the great global problems of the day, is hard to fathom. Patel pretends to care about the safety of relatively small numbers of migrants crossing the Channel, over which rightwing bigots and xenophobes have kicked up an enormous fuss. Yet she and other ministers have nothing to say about the catastrophe in Moria and no help to offer. How small minded. How demeaning. How very un-British."
2020-11-24T15:28:08Z,Rescuers recover migrants' wedding rings lost at sea,"On 9 November, a migrant rescue boat came across a red backpack floating in the Mediterranean alongside other remains from a shipwreck that took place weeks before. The rucksack, covered with sea snails and reeking of petrol, contained two wedding rings, inscribed with the names Ahmed and Doudou. “We thought it was proof of yet another love story that ended up at the bottom of the sea,” said Riccardo Gatti, the president of the NGO Open Arms in Italy, who recovered the personal items. “Unfortunately we find many of these. Most of the time suitcases and bags, floating in the sea, are nothing more than symbols of yet another journey that began in Libya and ended in tragedy.” Nevertheless, as it always does, Open Arms activated a procedure to try to trace the owners of the belongings by sharing the photos on their social channels and among their networks of contacts. “What happened next was exciting,” Gatti said. Thanks to an article published in the newspaper La Repubblica that carried photos of the rings, the charity Doctors Without Borders (MSF) discovered they belonged to a newlywed Algerian couple, Ahmed, 25, and Doudou, 20. The couple, who were staying at a reception centre in Sicily, were among 15 survivors of a shipwreck that took place off the coast of the island of Lampedusa on 21 October in which five people died. “As soon as they showed us the photos of the rings, I couldn’t believe it,” Ahmed said in a message passed on by MSF. ‘‘We had lost everything and now the few things we set out with on the journey have been found. It’s incredible. “The rings were in the backpack because they had broken and we wanted to have them repaired once we arrived in Europe,” Ahmed added. ‘’None of my travel companions managed to recover anything. We are very happy but we are still mourning our friends who didn’t make it.” Ahmed and Doudou told aid workers that they had left Zawiya in Libya on a small wooden boat with 20 other people on 19 October. Forty-eight hours into the crossing, however, their petrol ran out and the boat was left at the mercy of the sea, with weather conditions starting to deteriorate. Ester Russo, a psychologist at MSF who spoke to the couple, said survivors from the shipwreck had told of a big wave that hit about 60km off Lampedusa. “The 15 people onboard were saved by a Sicilian fishing boat,” Russo said. “Five people died, including a two-year-old girl. Her mother was shocked. Time stopped for her when she no longer saw her daughter. On that same trip a nine-year-old child lost his mother and is now alone in Italy.” Ahmad Al Rousan, a cultural mediator for MSF in Sicily, said Doudou was trying to recover from the trauma of the journey. “She is still in shock from what happened,” Rousan said. “She saw five travel companions die in front of her eyes, including a child. But both she and Ahmed are fine.” The backpack containing their rings is still onboard the Open Arms ship. which is off the coast of Sicily. “We washed everything in the backpack onboard, including clothes and T-shirts,” said Gatti. “We can’t wait to deliver it to Ahmed and Doudou. It was a strong emotion for us too. It’s not just about objects. These bags that we often find are all these people have. Like these rings, a symbol of a love that fortunately, at least this time, the Mediterranean has spared.”"
2020-09-10T17:29:39Z,Covid-19 fears on Lesbos as thousands of refugees flee huge fires,"Greek authorities on Lesbos are racing to find refugees who had tested positive for Covid-19 before a series of devastating fires forced thousands to flee Europe’s biggest migrant camp. Health officials have rushed 19,000 test kits to the north-eastern Aegean island amid fears of a surge in coronavirus cases. “It’s a very dangerous, very explosive situation,” Efstratios Tzimis, Mytilene’s deputy mayor, told the Guardian. “And it’s making all of us crazed. On the one hand there’s coronavirus, on the other thousands of desperate, hungry people.” Only eight of the more than three dozen refugees diagnosed with the virus have been found. Authorities say they have been quarantined in a special area with close family members. Extra police units were dispatched to the island on Thursday, reinforcing a cordon around Moria, whose charred remains were still smouldering when new fires erupted in and around the facility more than 24 hours after the main blaze began. Men, women and children deprived of shelter slept on the sides of roads, in olive groves and even a graveyard after the fires that began late on Tuesday. Many awoke on Thursday huddled in sheets and blankets that were their only protection against gale-force winds. Hopes of some being able to return to the small section of the hilltop camp that survived the inferno were crushed by a second wave of fire. In the early morning light, former residents could be seen in the apocalyptic landscape desperately foraging for belongings. Less than 48 hours after the first blaze, the notoriously overcrowded facility – home to 13,000 people at the beginning of the week – was reduced to little more than a heap of mangled steel and melted tent tarpaulin. Greek officials, who have declared a state of emergency on Lesbos, say the fires were deliberately started by asylum seekers reacting to quarantine measures after Covid-19 infections were detected. Moria, like other refugee camps in Greece, has been in lockdown since the start of the pandemic in March. The confinement has fuelled anger and hostility among people who, before the pandemic, had been waiting, often for years, for answers to asylum requests. “Some people do not respect the country that is hosting them,” Stelios Petas, a government spokesman, told reporters in Athens. “They believed that if they set fire to Moria, they’d be able to leave the island indiscriminately,” he added, saying only unaccompanied minors would be removed from Lesbos. “We tell them they did not understand. They will not leave because of the fire.” In an EU-funded operation a third chartered plane carrying the last of 406 children hosted at the holding centre flew from Mytilene’s international airport to northern Greece on Thursday morning. From there they are expected to continue their journeys to EU countries that have promised to take them in. Relief efforts have focused on the government and UN refugee agency sending in thousands of tents in addition to a ferryboat and two naval ships to temporarily accommodate people. The centre-right government faces staunch opposition from local residents tired of their island being on the frontline of migratory flows from the war-torn Middle East, Africa and Asia. In the summer of 2015, at the height of Syria’s civil war, close to 1 million refugees crossed the sea from Turkey to Europe via Lesbos. A former army barracks originally designed to host fewer than 3,000 people, Moria was eight times over capacity at the beginning of the year. Human rights groups have criticised the facility, and its dire living conditions, as the wretched face of Europe’s bungled migration policies and inability to humanely manage refugees. Many have called it a stain on the conscience of the continent. On Thursday, as the army cleaned up the wreckage with bulldozers and diggers, infuriated villagers set up roadblocks to prevent them accessing the camp. “‘[The refugees] have to go somewhere else,” said Tzimis, the deputy mayor. “We understand their plight, but people here are also exhausted. Either they are taken to an uninhabited island or, if that can’t happen, Europe should take them in.” Greece’s migration minister, Notis Mitarachi, a steadfast supporter of open-air island camps such as Moria being replaced by smaller, “closed” detention centres, called for calm. The prospect of the centres has however been criticised by aid groups and islanders, who fear that the camps will become permanent fixtures. “Everyone has to be realistic,” Mitarachi told Skai TV, saying the government’s priority was to have “no homeless family” by the evening. “At this moment we are up against two fronts. The one is migrants who are resorting to blackmail to leave, the other local leaders who are not displaying the necessary responsibility at such a difficult [time].”"
